train_loss,val_loss,train_acc,val_acc,val_macro_f1
0.40819661327098544,0.4657364782788569,83.41592335645853,84.92063492063492,0.8467847474864506
0.39617587241687274,0.3732573919678255,83.92798149983481,85.21825396825396,0.8487030010773996
0.376798902922555,0.5384866182160165,84.40700363396101,83.82936507936508,0.8353229594062641
0.38914606673152824,0.38846461744683364,84.90254377271225,83.3829365079365,0.8316764045931052
0.3880648361224877,0.3755023966779903,84.6052196894615,83.82936507936508,0.8363090563291374
